Name,Title,Description,Cost,EntryCost,MOD,RO,RP-0,CATEGORY,INFO,Year,Tech,ERA,ORPHAN,RP0conf,SPACECRAFT,ENGINE CONFIG,UPGRADE,ECM'S,IdentPart,Avionics,DecreaseA,DecreaseB,EngineLiquidPF,EngineLiquidTurbo,EngineSolid,Habitable,HumanRated,Instruments,Nuclear,"""Reentry""","""Toxic""",Decoupler,Hydrolox,TankBalloon,TankServiceModule,NonReentryRated,UnpressurizedCockpit
RSBadapterDeltaIV5m3m,Delta IV Payload Adapter,A 5 meter generic structural payload adapter for the Delta IV Medium 5+ and Heavy configurations. Note: it does not include a decoupler!,1200,3500,Real Scale Boosters,Yes,No,MATERIALS,Payload,2002,materialsScienceInternational,09-INTL,,false,Delta IV,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerDeltaIV5mPayload,Delta IV PAF 1575-5,A 5 meter Payload Attach Fitting (PAF) for the Delta IV Medium 5+ and Heavy configurations.,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Fairing,2002,materialsScienceInternational,09-INTL,,false,Delta IV,,,,,,,,,,,,,,,,,,,,,,
RSB_PLF_DeltaIV4m1,Delta IV Medium 4+ 11.75m PLF,A standard 4 meter graphite epoxy composite payload fairing for the Delta IV Medium 4+ configurations.,1000,1000,Real Scale Boosters,Yes,No,MATERIALS,Fairing,2002,materialsScienceInternational,09-INTL,,false,Delta IV,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerPSLVps2,PSLV PS1/PS2 Interstage Adapter,The interstage adapter for the ISRO PSLV second and third stages.,2500,8500,Real Scale Boosters,Yes,No,MATERIALS,Interstage,1993,materialsScienceLongTerm,08-LONGTERM,,false,PSLV,,,,,,,,,,,,,,,,,,,,,,
RSBatlasVboattail,Atlas V 500 C-ISA,"The forward Conical Interstage Structural Adapter (C-ISA) for Atlas V 500 series. Simply attach the 500 series interstage to the Centaur upper stage first, then snap this onto it. Payload fairing panels can then be attached to this base.",2500,2500,Real Scale Boosters,Yes,No,MATERIALS,Fairing Base,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBtankSaturn6m5m,Saturn 6.6m to 5m Fueled Adapter,A general purpose conical propellant tank.,8625,28000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,1967,materialsScienceLunar,05-LUNAR,,false,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSB_PLF_AtlasV400_2,Atlas V 400 Series EPF (12.9m),The Extended Payload Fairing (EPF) for the Atlas V 400 series.,1000,1000,Real Scale Boosters,Yes,No,MATERIALS,Fairing,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerAtlas500Payload,Centaur Payload Attach Fitting T3302,A 3.05 meter payload attach fitting designed for the Atlas V 500 series Common Centaur.,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Fairing Base,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSB_PLF_AtlasV500_CFLR,Centaur Forward Load Reactor,A physical buffer to reduce shock transfer and stabilize the Centaur upper stage inside an Atlas V 500-series fairing.,1000,1000,Real Scale Boosters,Yes,No,MATERIALS,Other,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBinterstageAtlasCentaur400,Atlas V 400 Series Interstage Adapter,The Interstage Structural Adapter (ISA) for the Atlas V 400 series.,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Interstage,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
RSBtankAtlasVcore,Atlas V Common Core Booster,"This common booster core can either function as a single core, or center core, or strap-on booster. Plume configured by RealPlume.",,75000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBtankAtlasCentaur,Common Centaur,"The second stage of an Atlas V. Contains the necessary avionics, communications and power supply for mission times of up to 6 hours.",25000,125000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSB_PLF_AtlasV400_3,Atlas V 400 Series XEPF (13.8m),The Extra Extended Payload Fairing (XEPF) for the Atlas V 400 series.,1000,1000,Real Scale Boosters,Yes,No,MATERIALS,Fairing,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBnosecone305,Common Centaur Nose Cone,A 3 meter aerodynamic nose cone for the Common Centaur upper stage.,3800,7500,Real Scale Boosters,Yes,No,MATERIALS,Nosecone,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBfairingAtlasCentaur381,Atlas V 500 C-ISA (Procedural),"The procedural fairing version of the forward Conical Interstage Structural Adapter (C-ISA) for Atlas V 500 series. Simply attach the 500 series interstage to the Centaur upper stage first, then snap this onto it. Then build the fairing around it.",2500,9500,Real Scale Boosters,Yes,No,MATERIALS,Fairing Base,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBinterstageAtlasCentaur500,Atlas V 500 Series Aft CIA,"The aft Centaur Interstage Adapter (CIA) for the Atlas V 500 series. Typically used with a 500 series Atlas V fairing base encapsulating the entire Centaur upper stage. Place this interstage first, then snap the 500 series fairing base onto the ""gap"".",7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Interstage,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBfairingAtlas500,Atlas V 500 Series Aft CIA (Procedural),"The procedural fairing version of the aft Centaur Interstage Adapter (CIA) for the Atlas V 500 series. Typically used with a 500 series Atlas V fairing base encapsulating the entire Centaur upper stage. Place this interstage first, then snap the 500 series fairing base onto the ""gap"".",2500,9500,Real Scale Boosters,Yes,No,MATERIALS,Interstage,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSB_PLF_AtlasV500_3,Atlas V 500 Series LPLF (26.5m),The Large Payload Fairing (LPLF) for the Atlas V 500 series.,1000,1000,Real Scale Boosters,Yes,No,MATERIALS,Fairing,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBnosecone381,Atlas V CCB Nose Cone,A 3.8 meter aerodynamic nose cone for the Atlas V HLV.,3800,7500,Real Scale Boosters,Yes,No,MATERIALS,Nosecone,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSB_PLF_AtlasV500_2,Atlas V 500 Series MPLF (23.4m),The Medium Payload Fairing (MPLF) for the Atlas V 500 series.,1000,1000,Real Scale Boosters,Yes,No,MATERIALS,Fairing,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSB_PLF_AtlasV400_1,Atlas V 400 Series LPF (12m),The Large Payload Fairing (LPF) for the Atlas V 400 series.,1000,1000,Real Scale Boosters,Yes,No,MATERIALS,Fairing,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBfairingDeltaIV4m,DCSS-4 Payload Fairing Base,A procedural payload fairing base designed for the 4 meter variant of the Delta Cryogenic Second Stage (DCSS).,2500,9500,Real Scale Boosters,Yes,No,MATERIALS,Fairing Base,2002,materialsScienceInternational,09-INTL,,false,Delta IV,,,,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
RSBtankPSLVps4,PSLV PS4,The fourth stage of the Polar Satellite Launch Vehicle (PSLV) designated as PS4. Equipped with guidance capability and small attachment points for secondary cubesat payloads. Plume configured by RealPlume.,25000,125000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,1993,materialsScienceLongTerm,08-LONGTERM,,false,PSLV,,,,,,,,,,,,,,,,,,,,,,
RSB_PLF_DeltaIV5m3,Delta IV Heavy 19.8m PLF,The baseline aluminum payload fairing for the Delta IV Heavy configuration.,1000,1000,Real Scale Boosters,Yes,No,MATERIALS,Fairing,2002,materialsScienceInternational,09-INTL,,false,Delta IV,,,,,,,,,,,,,,,,,,,,,,
RSBtankDeltaIVcore,Delta IV Common Booster Core,"The common booster for the Delta IV launch vehicle. Can be used alone, with SRM augmentation or as a separate strap-on booster.",,75000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,2002,materialsScienceInternational,09-INTL,,false,Delta IV,,,,,,,,,,,,,,,,,,,,,,
RSBtankDeltaIVdcss5m,Delta Cryogenic Second Stage 5M (Delta IV),The 5 meter variant of the Delta Cryogenic Second Stage (DCSS-5). Contains guidance capability.,25000,125000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,2002,materialsScienceInternational,09-INTL,,false,Delta IV,,,,,,,,,,,,,,,,,,,,,,
RSBadapterArianeV5m,Ariane 5 ECA Payload Adapter,A 5 meter generic payload adapter for the Ariane 5 launch vehicle family. Note: it does not include a decoupler!,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Payload,2002,materialsScienceInternational,09-INTL,,false,Ariane 5,,,,,,,,,,,,,,,,,,,,,,
RSB_PLF_ArianeV5m,Ariane 5 ECA PLF,The 5.4 meter graphite epoxy composite payload fairing for the Ariane 5 launch vehicle family.,1000,1000,Real Scale Boosters,Yes,No,MATERIALS,Fairing,2002,materialsScienceInternational,09-INTL,,false,Ariane 5,,,,,,,,,,,,,,,,,,,,,,
RSBfairingAtlasCentaur305,Centaur Payload Fairing Base,A 3.75 meter procedural payload fairing base designed for the Atlas V 400 series Common Centaur.,2500,9500,Real Scale Boosters,Yes,No,MATERIALS,Fairing Base,2002,materialsScienceInternational,09-INTL,,false,Atlas V,,,,,,,,,,,,,,,,,,,,,,
RSBfairingDeltaIV5m,DCSS-5 Payload Fairing Base,A procedural payload fairing base designed for the 5 meter variant of the Delta Cryogenic Second Stage (DCSS).,2500,9500,Real Scale Boosters,Yes,No,MATERIALS,Fairing Base,2002,materialsScienceInternational,09-INTL,,false,Delta IV,,,,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
RSBengineAtlasSRB,AJ-60A,AJ-60A is a solid rocket booster produced by Aerojet Rocketdyne. They are currently used as strap-on boosters on United Launch Alliance's Atlas V rocket. Diameter: [1.6 m]. Plume configured by RealPlume.,2400,48000,Real Scale Boosters,Yes,Yes,SOLID,SRB,2002,solids1998,09-INTL,,true,Atlas V (AJ-60A),AJ60A,,AJ60A,AJ-60A,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
RSBtankArianeVcore,Ariane 5 EPC-E,The evolved cryogenic main stage of the Ariane 5 launch vehicle.,,75000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,2002,materialsScienceInternational,09-INTL,,false,Ariane 5,,,,,,,,,,,,,,,,,,,,,,
RSBtankArianeVescA,Ariane 5 ESC-A,The second stage of the Ariane 5 launch vehicle family (ESC-A variant). Contains guidance capability.,25000,125000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,2002,materialsScienceInternational,09-INTL,,false,Ariane 5,,,,,,,,,,,,,,,,,,,,,,
RSBnoseconeArianeVSRB,Ariane 5 P241A EAP Nose Cone,The nose cone for the Ariane 5 P241A EAP. Contains separation motors to help prevent recontact after booster separation. Plume configured by RealPlume.,7000,35000,Real Scale Boosters,Yes,No,MATERIALS,Nosecone,2002,materialsScienceInternational,09-INTL,,false,Ariane 5,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerSylda5x70,Ariane 5 SYLDA5 (Extra Extended),The extra extended version of the SYLDA5 carrying structure (7 m).,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Payload,2002,materialsScienceInternational,09-INTL,,false,Ariane 5,,,,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
RSBdecouplerSylda5x49,Ariane 5 SYLDA5 (Standard),The standard version of the SYLDA5 carrying structure (4.9 m).,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Payload,2002,materialsScienceInternational,09-INTL,,false,Ariane 5,,,,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
RSBdecouplerArianeV,Ariane 5 Vehicle Equipment Bay (VEB),The EPC/ESC-A interstage adapter and control system for the Ariane 5 launch vehicle family. Includes avionics and RCS thrusters for pitch/roll control of the EPC-E stage after booster separation and for precise injection of the ESC-A upper stage.,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Decoupler,2002,materialsScienceInternational,09-INTL,,false,Ariane 5,,,,,,,,,,,,,,,,,,,,,,
RSBtankDeltaIVdcss4m,Delta Cryogenic Second Stage 4M (Delta IV),"The 4 meter variant of the Delta Cryogenic Second Stage (DCSS-4) used on the Delta IV Medium 4, 4+ and 5+. Contains guidance capability.",25000,125000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,2002,materialsScienceInternational,09-INTL,,false,Delta IV,,,,,,,,,,,,,,,,,,,,,,
RSBfairingArianeV5m,Ariane 5 Payload Fairing Base,A 5.4 meter procedural payload fairing base designed for the Ariane 5 launch vehicle.,2500,9500,Real Scale Boosters,Yes,No,MATERIALS,Fairing Base,1996,materialsScienceLongTerm,08-LONGTERM,,false,Ariane 5,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerAresI3m,Ares I Interstage Adapter (3.75m),The aft interstage adapter for the Ares I upper stage.,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Decoupler,2012,materialsScienceCommercial,10-COMM,,false,Ares I,,,,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
RSBengineF1A,F-1A Series (ETS),"The massive Rocketdyne F-1 engine. One of the largest, most powerful rocket engines ever built. Ensure you enable roll capability or disable gimbal as required for your application. Represents the throttlable F-1A engine as found in 'Eyes Turned Skyward'. Diameter: [3.61 m]. Plume configured by RealPlume.",5000,409361,Real Scale Boosters,Yes,Yes,ORBITAL,,1977,orbitalRocketry1976,06-STATION,,true,F-1A ETS,F-1A_ETS,,F-1A_ETS,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
RSBengineSTSSRB,RSRM,"A four segment Reusable Solid Rocket Motor, one of the most powerful rocket motors ever built and flown. Two of them were used by the Space Shuttle for liftoff and the initial part of the flight, providing more than 75% of the overall stack thrust. Manufactured by Thiokol and later by ATK. Diameter: [3.7 m]. Plume configured by RealPlume.",6780,135600,Real Scale Boosters,Yes,Yes,SOLID,,1981,solids1981,07-SPCPLANES,,true,Shuttle,RSRM,,RSRM,RSRM,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
RSBnosecone6m2,Saturn Multibody Nose Cone,An aerodynamic nose cone designed for the Saturn S-IF or S-IVC stages.,3800,7500,Real Scale Boosters,Yes,No,MATERIALS,Nosecone,1981,materialsScienceSpaceplanes,07-SPCPLANES,,false,Saturn Multibody,,,,,,,,,,,,,,,,,,,,,,
RSBtankDelta2K,Delta-K Upper Stage,The second stage of a Delta II. Contains guidance capability.,20000,75000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,1989,materialsScienceLongTerm,08-LONGTERM,,false,Delta K,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerCastor120,Castor 120 Interstage Adapter,The aft interstage adapter for the Castor 120 SRMs. Used on the Athena and the Carrack launch vehicles.,750,3500,Real Scale Boosters,Yes,No,MATERIALS,Interstage,1995,materialsScienceLongTerm,08-LONGTERM,,false,"Athena, Carrack",,,,,,,,,,,,,,,,,,,,,,
RSBtankSaturnSIVC,Saturn Multibody S-IVC Propellant Tank,The upper stage of the fictional Saturn Multibody configurations from the Eyes Turned Skyward alternate history. Typically used with a pair of J-2 engines.,,825000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,1981,materialsScienceSpaceplanes,07-SPCPLANES,,false,Saturn Multibody,,,,,,,,,,,,,,,,,,,,,,
RSBfairingAresI5m,Ares I Payload Fairing Base,A 5.5 meter diameter payload fairing base designed to fit on the Ares I upper stage.,2500,9500,Real Scale Boosters,Yes,No,MATERIALS,Fairing Base,2012,materialsScienceCommercial,10-COMM,,false,Ares I,,,,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
RSBdecouplerArianeVpayload3,Ariane 5 PAS 2624VS,A 2.5 meter Payload Adapter System for the Ariane 5 launch vehicle family.,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Payload,1996,materialsScienceLongTerm,08-LONGTERM,,false,Ariane 5,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerArianeVpayload2,Ariane 5 PAS 1663,A 1.875 meter Payload Adapter System for the Ariane 5 launch vehicle family.,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Payload,1996,materialsScienceLongTerm,08-LONGTERM,,false,Ariane 5,,,,,,,,,,,,,,,,,,,,,,
RSBengineRD180,RD-180,The RD-180 is a two-chamber derivative of the four-chamber RD-170/171 and powers the first stage of the Atlas V. Diameter: [3.5 m]. Plume configured by RealPlume.,2700,54000,Real Scale Boosters,Yes,Yes,STAGED,,2002,stagedCombustion1998,09-INTL,,true,Atlas V,RD180,,RD-180,RD-180,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
RSBtankSTSET,STS External Tank,The external tank for the Space Shuttle (STS) or the DIRECT Jupiter.,,1250000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,1981,materialsScienceSpaceplanes,07-SPCPLANES,,false,Shuttle,,,,,,,,,,,,,,,,,,,,,,
RSBretroPSLV,PSLV Retro Motor,"After stage separation, these retro motors slow the ejected stage down for a cleaner separation. Plume configured by RealPlume.",500,3000,Real Scale Boosters,Yes,No,SOLID,,1993,solids1992,08-LONGTERM,,false,PSLV,,,,,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
RSBdecouplerArianeVpayload1,Ariane 5 PAS 1194VS,A 1.25 meter Payload Adapter System for the Ariane 5 launch vehicle family.,7500,10500,Real Scale Boosters,Yes,No,MATERIALS,Payload,1996,materialsScienceLongTerm,08-LONGTERM,,false,Ariane 5,,,,,,,,,,,,,,,,,,,,,,
RSBtankSaturnSIF,Saturn Multibody S-IF Propellant Tank,"The first stage of the fictional Saturn Multibody, from the Eyes Turned Skyward universe.",,425000,Real Scale Boosters,Yes,No,MATERIALS,Fuel Tank,1981,materialsScienceSpaceplanes,07-SPCPLANES,,false,Saturn Multibody,,,,,,,,,,,,,,,,,,,,,,
RSBengineCastor30,Castor 30,"The Castor 30 is a fairly wide-purpose solid rocket motor, functioning as an upper stage for a variety of launch vehicles or as a strap-on booster. Plume configured by RealPlume.",420,15000,Real Scale Boosters,Yes,Yes,SOLID,SRB,2013,solids2009,10-COMM,,true,Castor 30,Castor-30A,,Castor-30A,Castor 30A,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
RSBengineHM7B,HM-7 Series,Hydrolox gas generator upper stage engine. Direct descendant of the HM4 testbed engine. Used on the upper stages of the Ariane launch vehicle family. Diameter: [0.93 m]. Plume configured by RealPlume.,1200,24000,Real Scale Boosters,Yes,Yes,HYDROLOX,,1979,hydrolox1976,06-STATION,,true,Ariane 1,HM7,,HM7,HM-7,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,MODULE  {  name = ModuleTagHydrolox  },,,,
RSBengineRS25,RS-25 (SSME),"The RS-25, also known as the Space Shuttle Main Engine (SSME), is a LH2/LOX fuel-rich staged combustion engine. Though complex and expensive, these engines provide very high performance and are extremely reliable. Three of these engines powered each Shuttle Orbiter and four will be used on the core stage of the SLS. Diameter: [2.4 m]. Plume configured by RealPlume.",5700,114000,Real Scale Boosters,Yes,Yes,HYDROLOX,,1981,hydrolox1981,07-SPCPLANES,,true,Shuttle,SSME,,RS-25,RS-25,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,MODULE  {  name = ModuleTagHydrolox  },,,,
RSBdelta3srmG,GEM 46,"The 46-inch (1.2-meter) diameter GEM 46 was used on the Delta III and Delta II Heavy. On both vehicles they were used in sets of nine, with six ignited at liftoff and three ignited after burnout of the first six. On the Delta III, three ground-lit boosters were equipped with thrust vector control (TVC) while all the remaining boosters used fixed nozzles. The Delta II Heavy used no boosters with TVC. Burn time 75 seconds. Diameter: [1.17 m]. Plume configured by RealPlume.",1200,24000,Real Scale Boosters,Yes,Yes,SOLID,,1998,solids1998,09-INTL,,true,"Delta III, Delta II Heavy",GEM-46,,GEM-46/Fixed-Ground,GEM 46,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
RSBdelta3srm,GEM 46,"The 46-inch (1.2-meter) diameter GEM 46 was used on the Delta III and Delta II Heavy. On both vehicles they were used in sets of nine, with six ignited at liftoff and three ignited after burnout of the first six. On the Delta III, three ground-lit boosters were equipped with thrust vector control (TVC) while all the remaining boosters used fixed nozzles. The Delta II Heavy used no boosters with TVC. Burn time 75 seconds. Diameter: [1.17 m]. Plume configured by RealPlume.",1200,24000,Real Scale Boosters,Yes,Yes,SOLID,,1998,solids1998,09-INTL,,true,"Delta III, Delta II Heavy",GEM-46,,GEM-46/Fixed-Ground,GEM 46,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
