Name,Title,Description,MOD,Cost,EntryCost,CATEGORY,INFO,Year,Tech,ERA,RO,RP-0,ORPHAN,RP0conf,SPACECRAFT,ENGINE CONFIG,UPGRADE,ECMS,IdentPart,Avionics,DecreaseA,DecreaseB,EngineLiquidPF,EngineLiquidTurbo,EngineSolid,Habitable,HumanRated,Instruments,Nuclear,Reentry,Toxic,Decoupler,Hydrolox,TankBalloon,TankServiceModule,NonReentryRated,UnpressurizedCockpit
RSBtowerDelta2,Delta Secondary Fixed Umbilical Tower (SFUT),Can be used in conjunction with the Delta II Fixed Umbilical Tower (FUT) to supply additional fuel and electricity as required.,Real Scale Boosters,10,1,MATERIALS,Launch Clamp,0,unlockParts,00-START,Yes,Yes,,TRUE,,,,1,,,,,,,,,,,,,,,,,,,
RSBfinSaturnSIwhiteL,Saturn I Large Fin (White),Typically four fins of this type are used around the base of the Saturn S-I stage.,Real Scale Boosters,300,3200,RCS,Fin,1961,stabilityRP0,03-HUMAN,Yes,No,,FALSE,Saturn I,,,,,,,,,,,,,,,,,,,,,,
RSBfinSaturnSIBwhite,Saturn IB Fin (White),Typically eight fins of this type are used around the base of the Saturn S-IB stage. Manufactured by Chrysler.,Real Scale Boosters,200,3200,RCS,Fin,1966,earlyDocking,04-ADV,Yes,No,,FALSE,Saturn IB,,,,,,,,,,,,,,,,,,,,,,
RSBfinSaturnSIBblack,Saturn IB Fin (Black),Typically eight fins of this type are used around the base of the Saturn S-IB stage. Manufactured by Chrysler.,Real Scale Boosters,200,3200,RCS,Fin,1966,earlyDocking,04-ADV,Yes,No,,FALSE,Saturn IB,,,,,,,,,,,,,,,,,,,,,,
RSBengineLR101,LR101 Series,"Pump or pressure-fed kerolox vernier engine. Used for attitude control and final velocity adjustment in the MA-x system (2x LR89 + LR105 + 2x LR101) on Atlas, and MB-x system (LR79 or RS-27 + 2xLR101) on Thor-Able / Thor-Agena / Thor-Delta / Delta. Plume configured by RealPlume.",Real Scale Boosters,15,1000,ORBITAL,,1956,orbitalRocketry1956,02-SAT,Yes,Yes,,TRUE,Atlas,LR101,,LR101-NA-3,LR101,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
RSBullageSaturnSIVB,S-IVB Ullage Motor,"After stage separation, the Saturn's S-IVB stage needs ullage motors to provide a small amount of thrust, to settle the main fuels down into the fuel feeds. The S-IVB is usually equipped with two or three of these. Plume configured by RealPlume.",Real Scale Boosters,10,200,ORBITAL,,1966,orbitalRocketry1966,04-ADV,Yes,Yes,,TRUE,Saturn IB,,,,,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
RSBtankSpehereAgena,Spherical Tank (Agena),A general purpose spherical propellant tank.,Real Scale Boosters,100,1000,MATERIALS,Fuel Tank,1959,materialsScienceSatellite,02-SAT,Yes,No,,FALSE,Agena,,,,,,,,,,,,,,,,,,,,,,
RSBengineXLR81,XLR81 (Agena) Vacuum Engine,"Gas-generator nitric acid/UDMH vacuum engine used on Agena. The XLR81 family was derived from the Bell Hustler Rocket Engine, which was developed for use on an air-to-surface missile. Early engines were nearly identical to the Hustler engine, while later variants offered new capabilities and improved performance. Engine restart was introduced on the Agena B's XLR81-BA-7 (Model 8081). The XLR81-BA-11 (Model 8096) used on Agena D used propellant sumps to eliminate the need for ullage thrust. The XLR81-BA-13 (Model 8247) powered the Gemini Agena Target Vehicle (a modified Agena D) and was rated for up to 14 restarts. Diameter: [0.9 m]. Plume configured by RealPlume.",Real Scale Boosters,200,7000,ORBITAL,,1959,orbitalRocketry1959,02-SAT,Yes,Yes,,TRUE,Agena A,Agena,,XLR81-BA-5,XLR81,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
RSBdecouplerRadial01,Booster Mounting Kit,An attachment and decoupling kit used for solid or liquid-fueled strap-on boosters.,Real Scale Boosters,2500,15000,MATERIALS,Decoupler,1961,materialsScienceHuman,03-HUMAN,Yes,No,,FALSE,,,,,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
RSBengineH1,H-1 Series,"Kerolox gas-generator first-stage engine that propelled the Saturn-I and IB vehicles, optimized for the first-stage main engine role. Plume configured by RealPlume.",Real Scale Boosters,200,4000,ORBITAL,,1961,orbitalRocketry1961,03-HUMAN,Yes,Yes,,TRUE,Saturn I (H-1),H1,,H-1-SaturnI,H-1,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
RSBprobeSaturn2,Saturn I Instrument Unit,The instrumentation and guidance unit for the Saturn I launch vehicle.,Real Scale Boosters,1500,30000,AVIONICS,Avionics,1961,interplanetaryProbes,03-HUMAN,Yes,Yes,,TRUE,Saturn I,,,,Saturn I Instrument,MODULE  {  name = ModuleTagAvionics  },,,,,,,,,,,,,,,,,
RSBnosecone6m,Saturn IB Nose Cone,An aerodynamic nose cone designed for the Saturn S-IB or S-IVB stages.,Real Scale Boosters,3800,7500,MATERIALS,Nosecone,1966,materialsScienceAdvCapsules,04-ADV,Yes,No,,FALSE,Saturn IB,,,,,,,,,,,,,,,,,,,,,,
RSBfinSaturnSIblackL,Saturn I Large Fin (Black),Typically four fins of this type are used around the base of the Saturn S-I stage.,Real Scale Boosters,300,3200,RCS,Fin,1961,stabilityRP0,03-HUMAN,Yes,No,,FALSE,Saturn I,,,,,,,,,,,,,,,,,,,,,,
RSBtankSaturnSIVB,Saturn IB/V S-IVB Propellant Tank,"The third stage of the Saturn V. For engine restarts, two to three ullage motors are recommended for this stage. Manufactured by Douglas Aircraft Company.",Real Scale Boosters,,825000,MATERIALS,Fuel Tank,1966,materialsScienceAdvCapsules,04-ADV,Yes,No,,FALSE,Saturn IB,,,,,,,,,,,,,,,,,,,,,,
RSBfairingSaturn4m,Saturn I Payload Fairing Base,A 3.9 meter payload fairing base designed for the Saturn S-IV stage.,Real Scale Boosters,1500,5500,MATERIALS,Fairing Base,1961,materialsScienceHuman,03-HUMAN,Yes,No,,FALSE,Saturn I,,,,,,,,,,,,,,,,,,,,,,
RSBtankSaturnSIV,Saturn I S-IV Propellant Tank,"Second stage of the Saturn I. For engine restarts, ullage motors are recommended for this stage.",Real Scale Boosters,22000,125000,MATERIALS,Fuel Tank,1961,materialsScienceHuman,03-HUMAN,Yes,No,,FALSE,Saturn I,,,,,,,,,,,,,,,,,,,,,,
RSBfinSaturnSIblackS,Saturn I Stub Fin (Black),Typically four fins of this type are used around the base of the Saturn S-I stage.,Real Scale Boosters,300,3200,RCS,Fin,1961,stabilityRP0,03-HUMAN,Yes,No,,FALSE,Saturn I,,,,,,,,,,,,,,,,,,,,,,
RSBfinSaturnSIwhiteS,Saturn I Stub Fin (White),Typically four fins of this type are used around the base of the Saturn S-I stage.,Real Scale Boosters,300,3200,RCS,Fin,1961,stabilityRP0,03-HUMAN,Yes,No,,FALSE,Saturn I,,,,,,,,,,,,,,,,,,,,,,
RSBtankSaturnSIB,Saturn S-I/IB Propellant Tank,The first stage propellant tank for the Saturn I and IB.,Real Scale Boosters,,425000,MATERIALS,Fuel Tank,1961,materialsScienceHuman,03-HUMAN,Yes,No,,FALSE,Saturn I,,,,,,,,,,,,,,,,,,,,,,
RSBtankAgenaD,Agena D,The Agena D upper stage. Equipped with guidance capability.,Real Scale Boosters,870,17400,MATERIALS,Fuel Tank,1962,materialsScienceHuman,03-HUMAN,Yes,Yes,,TRUE,Agena D,,,,,,,,,,,,,,,,,,,,,,
RSBengineF1B,F-1B,"The F-1B engine was designed to power the proposed Pyrios advanced boosters for the Space Launch System. A highly modified version of the original F-1, the F-1B uses modern manufacturing techniques including 3D printing and features a simpler gas generator exhaust arrangment in order to reduce manufacturing costs and increase thrust at a slight cost of efficiency. Mount size can be adjusted from 2.5m to 10m in 1m increments. Diameter: [3.61 m]. Plume configured by RealPlume.",Real Scale Boosters,5000,409361,ORBITAL,,2022,orbitalRocketryNF,11-NF,Yes,Yes,,TRUE,F-1B,F1B,,F-1B,F-1B,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
RSBtankSphereCentaur,Spherical Tank (Centaur),A general purpose spherical propellant tank.,Real Scale Boosters,250,2500,MATERIALS,Fuel Tank,1963,materialsScienceHuman,03-HUMAN,Yes,No,,FALSE,Centaur,,,,,,,,,,,,,,,,,,,,,,
RSBengineRL10A3,RL10-A/C Series,"Hydrolox restartable expander-cycle vacuum engine used in multiple upper stages, including Centaur, the Saturn I S-IV, and the Delta Cryogenic Second Stage. It has low thrust, but very high specific impulse and low mass, making it ideal for high energy, beyond-low-Earth-orbit applications like launching satellites to geostationary transfer orbits or to the Moon or other planets. However, like all hydrolox engines, hydrogen boiloff is a serious issue without heat pumps or radiators. Diameter: [0.92 m]. Plume configured by RealPlume.",Real Scale Boosters,1300,60000,HYDROLOX,,1963,earlyHydrolox,03-HUMAN,Yes,Yes,,TRUE,Centaur,RL10 (RL10A only),,RL10A-3-1,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,MODULE  {  name = ModuleTagHydrolox  },,,,
RSBdecouplerSaturnSIV,Saturn I Interstage Adapter,The interstage adapter for the Saturn I.,Real Scale Boosters,7500,10500,MATERIALS,Interstage,1961,materialsScienceHuman,03-HUMAN,Yes,No,,FALSE,Saturn I,,,,,,,,,,,,,,,,,,,,,,
RSBullageSaturnSII,S-II Ullage Motor,"After stage separation, the Saturn's S-II stage needs ullage motors to provide a small amount of thrust, to settle the main fuels down into the fuel feeds. The S-II is usually equipped with four or eight of these. Plume configured by RealPlume.",Real Scale Boosters,10,200,ORBITAL,,1967,orbitalRocketry1967,05-LUNAR,Yes,Yes,,TRUE,Saturn V,,,,,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
RSBdecouplerSaturnSIVB,Saturn V S-II Interstage Adapter,The interstage adapter for the Saturn V S-II/S-IVB stages. Plume configured by RealPlume.,Real Scale Boosters,7500,10500,MATERIALS,Interstage,1967,materialsScienceLunar,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBtankSaturnSIC,Saturn V S-IC Propellant Tank,The first stage of the Saturn V. Includes explosive bolts for separation in the forward skirt. Plume configured by RealPlume.,Real Scale Boosters,,2250000,MATERIALS,Fuel Tank,1967,materialsScienceLunar,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerSaturnSII,Saturn V S-IC Interstage Adapter,"Interstage decoupler fairing, for the Saturn V first to second stage intersection. Typically equipped with either four or eight ullage solid propellant motors. Manufactured by North American Aviation. Plume configured by RealPlume.",Real Scale Boosters,7500,10500,MATERIALS,Interstage,1967,materialsScienceLunar,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBfairingSaturn6m,Saturn V Payload Fairing Base (6.6m),A 6.6 meter payload fairing base designed for the Saturn S-IVB or S-IB stages.,Real Scale Boosters,2500,9500,MATERIALS,Fairing Base,1967,materialsScienceLunar,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBfairingSaturn10m,Saturn V Payload Fairing Base (10m),"A 10 meter payload fairing base, designed for the Saturn S-II or S-IC stages.",Real Scale Boosters,2500,9500,MATERIALS,Fairing Base,1967,materialsScienceLunar,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBnosecone10m,Saturn V Nose Cone,An aerodynamic nose cone designed for Saturn S-IC or S-II stages.,Real Scale Boosters,4500,7500,MATERIALS,Nosecone,1967,materialsScienceLunar,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBprobeSaturn,Saturn V Instrument Unit,The instrumentation and guidance unit for the Saturn V launch vehicle.,Real Scale Boosters,25500,90000,AVIONICS,Avionics,1967,largeScaleAvionics,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBfinSaturnSIC,Saturn V Fin,Typically four fins of this type are used around the base of the Saturn S-IC stage. Manufactured by Boeing.,Real Scale Boosters,300,3200,RCS,Fin,1967,advancedFlightControl,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBsaturnAPS,Saturn Auxiliary Propulsion System (APS),"Used for attitude control and auxiliary ullage, the APS unit is very similar in function to RCS and OMS units. Manufactured by Douglas Aircraft Company.",Real Scale Boosters,750,3400,RCS,RCS,1967,advancedFlightControl,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBengineRL10A42,RL10-A/C Series,"Hydrolox restartable expander-cycle vacuum engine used in multiple upper stages, including Centaur, the Saturn I S-IV, and the Delta Cryogenic Second Stage. It has low thrust, but very high specific impulse and low mass, making it ideal for high energy, beyond-low-Earth-orbit applications like launching satellites to geostationary transfer orbits or to the Moon or other planets. However, like all hydrolox engines, hydrogen boiloff is a serious issue without heat pumps or radiators. Diameter: [0.92 m]. Plume configured by RealPlume.",Real Scale Boosters,1300,60000,HYDROLOX,,1963,earlyHydrolox,03-HUMAN,Yes,Yes,,TRUE,Centaur,RL10 (RL10A only),,RL10A-4,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,MODULE  {  name = ModuleTagHydrolox  },,,,
RSBtankSaturn10m6m,Saturn 10m to 6.6m Fueled Adapter,A general purpose conical propellant tank.,Real Scale Boosters,11500,48000,MATERIALS,Fuel Tank,1967,materialsScienceLunar,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerSaturnSIVB2,Saturn IB Interstage Adapter,The interstage adapter for the Saturn IB. Plume configured by RealPlume.,Real Scale Boosters,7500,10500,MATERIALS,Interstage,1966,materialsScienceAdvCapsules,04-ADV,Yes,No,,FALSE,Saturn IB,,,,,,,,,,,,,,,,,,,,,,
RSBclamp01,Launch Pad Base Clamp,"Ground-level launch pad stability clamp, designed specifically to keep your rocket from going anywhere, until full thrust is achieved.",Real Scale Boosters,10,1,MATERIALS,Launch Clamp,0,unlockParts,00-START,Yes,Yes,,TRUE,,,,1,,,,,,,,,,,,,,,,,,,
RSBengineF1,F-1 Series,"The massive Rocketdyne F-1 engine. One of the largest, most powerful rocket engines ever built. Ensure you enable roll capability or disable gimbal as required for your application. Diameter: [3.61 m]. Plume configured by RealPlume.",Real Scale Boosters,4555,409361,ORBITAL,,1967,orbitalRocketry1967,05-LUNAR,Yes,Yes,,TRUE,Saturn V,F1,,F-1,F-1,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
RSBclamp02,Tail Service Mast & Clamp,"Launch pad tail service mast and stability clamp, designed specifically to keep your rocket from going anywhere, until full thrust is achieved.",Real Scale Boosters,10,1,MATERIALS,,0,unlockParts,00-START,Yes,Yes,,TRUE,,,,1,,,,,,,,,,,,,,,,,,,
RSBadapterDirect3Engines,DIRECT Jupiter Engine Mount,"Engine adapter for the DIRECT v3.0 External Tank. Typically used with three or four engines, either RS-68 or RS-25.",Real Scale Boosters,7500,10500,MATERIALS,Adapter,2020,materialsScienceNF,11-NF,Yes,No,,FALSE,DIRECT Jupiter,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerDirectET7m,DIRECT Jupiter Interstage Adapter (7.5m),An interstage adapter to convert the STS (Space Shuttle) External Tank for use in a 7.5m stack.,Real Scale Boosters,7500,10500,MATERIALS,Interstage,2020,materialsScienceNF,11-NF,Yes,No,,FALSE,DIRECT Jupiter,,,,,,,,,,,,,,,,,,,,,,
RSBengineJ2,J-2 Series,The Rocketdyne J-2 rocket engine found on the Saturn S-IVB and S-II stages. Ensure you enable roll capability or disable gimbal as required for your application. Diameter: [2.01 m]. Plume configured by RealPlume.,Real Scale Boosters,2000,100000,HYDROLOX,US Engine,1966,improvedHydrolox,04-ADV,Yes,Yes,,TRUE,Saturn V (J-2),J2,,J-2-200klbf,J-2,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,MODULE  {  name = ModuleTagHydrolox  },,,,
RSBdecouplerDirectET8m,DIRECT Jupiter Interstage Adapter (8.4m),An interstage adapter to convert the STS (Space Shuttle) External Tank for use in the DIRECT Jupiter stack.,Real Scale Boosters,7500,10500,MATERIALS,Interstage,2020,materialsScienceNF,11-NF,Yes,No,,FALSE,DIRECT Jupiter,,,,,,,,,,,,,,,,,,,,,,
RSBfairingDirect8m,DIRECT Payload Fairing Base (8.4m),"A 8.4 meter payload fairing base, designed to extend the STS External Tank into a DIRECT/Jupiter configuration.",Real Scale Boosters,7500,10500,MATERIALS,Fairing Base,2020,materialsScienceNF,11-NF,Yes,No,,FALSE,DIRECT Jupiter,,,,,,,,,,,,,,,,,,,,,,
RSBdelta2srm,GEM 40,"The Graphite-Epoxy Motor (GEM) replaced the steel case used on earlier Castor-series boosters with a lighter composite case. The 40-inch (1-meter) diameter GEM 40 was used on the Delta II 7000-series in sets of three, four, or nine. When nine boosters were used, six were ignited at liftoff and the remaining three were ignited after burnout and jettison of the first six. Burn time: 58 seconds. Diameter: [1.02 m]. Plume configured by RealPlume.",Real Scale Boosters,900,18000,SOLID,,1990,solids1986,08-LONGTERM,Yes,Yes,,TRUE,Delta II 7000,GEM-40,,GEM-40/Ground,GEM 40,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
RSBtankSaturnSII,Saturn V S-II Propellant Tank,"The second stage of the Saturn V. For engine restarts, eight ullage motors are recommended for this stage. Manufactured by North American Aviation.",Real Scale Boosters,,1250000,MATERIALS,Fuel Tank,1967,materialsScienceLunar,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBtankSaturn10m7m,Saturn 10m to 7.5m Fueled Adapter,A general purpose conical propellant tank.,Real Scale Boosters,14375,48000,MATERIALS,Fuel Tank,1967,materialsScienceLunar,05-LUNAR,Yes,No,,FALSE,Saturn V,,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerDeltaIV4m,Delta IV Medium 4+ Interstage Adapter,The CBC/DCSS interstage adapter for the Delta IV Medium 4+ configurations.,Real Scale Boosters,7500,10500,MATERIALS,Interstage,2002,materialsScienceInternational,09-INTL,Yes,No,,FALSE,Delta IV,,,,,,,,,,,,,,,,,,,,,,
RSBtankSaturnSIE,Saturn IC S-IE Propellant Tank,"The first stage of the fictional Saturn IC, from the Eyes Turned Skyward universe.",Real Scale Boosters,,425000,MATERIALS,Fuel Tank,1977,materialsScienceSpaceStation,06-STATION,Yes,No,,FALSE,Saturn IC (ETS),,,,,,,,,,,,,,,,,,,,,,
RSBnoseconePSLV,PSLV Nose Cone,A 2.8 meter aerodynamic nose cone for use with the PSLV PS1-S129 when converting it to act as a strap-on booster.,Real Scale Boosters,3000,7500,MATERIALS,Nosecone,1993,materialsScienceLongTerm,08-LONGTERM,Yes,No,,FALSE,PSLV,,,,,,,,,,,,,,,,,,,,,,
RSBengineCastor120,Castor 120,"The Castor 120 is a medium solid booster used on the Minotaur and Athena launch vehicles. Its design was based on the TU-903, which serves as the first stage of the Peacekeeper ICBM. The standard thrust curve can be modified to produce a regressive burn that reduces maximum acceleration or a saddle-shaped profile that limits aerodynamic forces. Burn time 79 seconds. Diameter: [2.34 m]. Plume configured by RealPlume.",Real Scale Boosters,10630,212600,SOLID,FS SRM,1989,solids1986,08-LONGTERM,Yes,Yes,,TRUE,Castor 120,Castor-120,,Castor-120,Castor 120,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
RSBfairingCarrack236,Carrack Payload Fairing Base,A 2.8 meter procedural payload fairing base designed for the Carrack launch vehicle family.,Real Scale Boosters,1500,6500,MATERIALS,Fairing Base,1989,materialsScienceLongTerm,08-LONGTERM,Yes,No,,FALSE,Carrack (ETS),,,,,,,,,,,,,,,,,,,,,,
RSBdecouplerDeltaIV5m,Delta IV Medium 5+/Heavy Interstage Adapter,The CBC/DCSS interstage adapter for the Delta IV Medium 5+ and Heavy configurations.,Real Scale Boosters,7500,10500,MATERIALS,Interstage,2002,materialsScienceInternational,09-INTL,Yes,No,,FALSE,Delta IV,,,,,,,,,,,,,,,,,,,,,,
RSB_PSLV_RCS,PSLV RCS Block,"Attitude and roll control RCS thruster block, for the PSLV fourth stage.",Real Scale Boosters,750,3400,RCS,RCS,1993,standardDockingPorts,08-LONGTERM,Yes,No,,FALSE,PSLV,,,"1000, rcsMult",,,,,,,,,,,,,,,,,,,
RSB_PLF_DeltaIV5m1,Delta IV Medium 5+ 14.3m PLF,The short version of the 5 meter graphite epoxy composite payload fairing for the Delta IV Medium 5+ configurations.,Real Scale Boosters,1000,1000,MATERIALS,Fairing,2002,materialsScienceInternational,09-INTL,Yes,No,,FALSE,Delta IV,,,,,,,,,,,,,,,,,,,,,,
